1.400000000000000133e+00 1.059231344166419453e-01 4.774989696187301180e-02 5.702611980272152825e-02 7.767911314582245930e-02 8.176253619177024923e-02 6.465269248827627824e-02 7.436992468820934066e-02 7.306358556411213234e-02 7.038679046794033001e-02
1.500000000000000000e+00 1.168227449188947442e-01 7.608758022253964137e-02 6.918484510999126091e-02 9.024998533812375601e-02 1.066671064507876410e-01 8.197694690254249406e-02 8.836871547798544335e-02 8.471367231674400977e-02 8.639375233472365578e-02
1.600000000000000089e+00 -7.798564125975168682e-03 1.138434955314967661e-01 8.803989557191610471e-02 1.229987431750670102e-01 8.959761705495788986e-02 8.990939796958100083e-02 1.074805417962099857e-01 1.037550970478582912e-01 1.013028356494369980e-01
1.700000000000000178e+00 2.366471364582873049e-01 1.884129290237787635e-02 1.056184986679962745e-01 1.374895515223815423e-01 1.248504300961310598e-01 1.176233088424178536e-01 1.210751792896738732e-01 1.138694449607019349e-01 1.171521264662621076e-01
1.800000000000000044e+00 2.029624840704994382e-01 1.551172496176989601e-01 1.083720069127206975e-01 1.352830816653731727e-01 1.390594602500067611e-01 1.315267553699969727e-01 1.330771333604133799e-01 1.311215530813406305e-01 1.325445429890894922e-01
1.900000000000000133e+00 2.029772669051090328e-01 1.358971262289367654e-01 1.465578732285500452e-01 1.210019150057129733e-01 1.485673693884898006e-01 1.507083142625445515e-01 1.444251459908577062e-01 1.465886557029482673e-01 1.478036014504244822e-01
2.000000000000000000e+00 1.645198083718780457e-01 1.604149588101105028e-01 1.268272307710360258e-01 1.757459840015741237e-01 1.550099015496744503e-01 1.530729839116493352e-01 1.578443881996413611e-01 1.591579668155663763e-01 1.604684316084222240e-01
2.100000000000000089e+00 8.075228449647561813e-02 1.424718796315974090e-01 2.050910062409165846e-01 2.031365579093512008e-01 1.700374201218887160e-01 1.791775921078821721e-01 1.713168004315483717e-01 1.703252924945731495e-01 1.723944265544727350e-01
2.200000000000000178e+00 2.565355388012729998e-01 2.544683990341483626e-01 1.752466072403619790e-01 2.067636105737863939e-01 1.916821506751258952e-01 1.818990805929711629e-01 1.836736524537337101e-01 1.848995588021831171e-01 1.831962147381642203e-01
2.300000000000000266e+00 2.933930315478640027e-01 1.259054647686497219e-01 2.057358078156018844e-01 2.176545777521427527e-01 1.949740393765153068e-01 1.991689132619101910e-01 1.979432886310819595e-01 1.902895480468463907e-01 1.938793826887605654e-01
2.400000000000000355e+00 2.922740516422974721e-01 2.341686755055996105e-01 2.381556183260029602e-01 2.389198841347013880e-01 1.895621756254417256e-01 2.055235687917247867e-01 1.942521390164392847e-01 1.992706575347684694e-01 2.006278318048946019e-01
2.500000000000000000e+00 2.705871853444016817e-01 2.713950793985005494e-01 1.777015788752841219e-01 1.984370220649143701e-01 1.841658191123644317e-01 1.978678912675424229e-01 2.093731000384214391e-01 2.082836347585786951e-01 2.056393318977320916e-01
2.600000000000000089e+00 1.529337788992619074e-01 2.360296110985113105e-01 2.020471800565425968e-01 2.111445386841376837e-01 2.207232260114306288e-01 2.094027615391239050e-01 1.998009786812076083e-01 2.095246984056385320e-01 2.075334989140069364e-01
2.700000000000000178e+00 -6.761323439192501450e-03 3.106734407238849194e-01 2.198078693691654095e-01 2.168788618202154572e-01 2.073346737822253094e-01 2.119375998967255592e-01 2.117922304470040706e-01 2.111221194794281886e-01 2.086808337013955628e-01
2.800000000000000266e+00 1.622578886775621898e-01 1.965794673355257538e-01 1.491615521963604030e-01 1.791142496024442365e-01 2.084548756101985145e-01 2.117299696101589135e-01 2.078641399294602621e-01 2.076011935824373933e-01 2.083148162827199446e-01
2.900000000000000355e+00 2.119604679377491141e-01 1.871560635182497601e-01 2.280763606404890287e-01 2.261154770154417681e-01 2.095726760800302180e-01 2.000625815495808424e-01 1.979753192181209764e-01 2.040491230886932461e-01 2.037957025432747538e-01
3.000000000000000000e+00 -4.619574085728517243e-02 2.151735409026926948e-01 2.463103591756891364e-01 1.632674458824293351e-01 2.011213189173023386e-01 2.076186036125897971e-01 1.885459837202253519e-01 1.977485323752729285e-01 1.952568551890510595e-01
3.100000000000000089e+00 5.574199508193025676e-02 1.875695399249136253e-01 1.807945559448501383e-01 1.787696532940441230e-01 1.939804321448102553e-01 1.901005938473330215e-01 1.845073061684719684e-01 1.826658273870437610e-01 1.850353205140809754e-01
3.200000000000000178e+00 2.817297168967728416e-01 1.841762676050212322e-01 1.388136844396025138e-01 1.601049110816569199e-01 1.845224304833323614e-01 1.691687296388391104e-01 1.696335328535197029e-01 1.694969370897643490e-01 1.727623171046085149e-01
3.300000000000000266e+00 1.980172753398530550e-01 1.827446603169105843e-01 6.281804601972180990e-02 1.271473176421978324e-01 1.460658000367336395e-01 1.511915962743217712e-01 1.549000681117738421e-01 1.578042825095131996e-01 1.556260911354848397e-01
3.400000000000000355e+00 5.194960715694989239e-02 6.444914890616398884e-02 7.077148204948902066e-02 1.394192456122317902e-01 1.173266337672010523e-01 1.380154158357156935e-01 1.321663521923809315e-01 1.333951058699487935e-01 1.371274537660467641e-01
3.500000000000000000e+00 2.047006410909424368e-01 1.939569567223877189e-01 1.601505229687743559e-01 1.180333979893326418e-01 1.082436235147820336e-01 1.117449669813503355e-01 1.140449312610786053e-01 1.140223944509926590e-01 1.137571344563103187e-01
3.600000000000000089e+00 1.175933332835624040e-01 2.379723522322286788e-01 9.477937997104440848e-02 1.024741789204771242e-01 9.979924592273178852e-02 9.233583039695031358e-02 9.279092692227498829e-02 8.808764595202794867e-02 8.803022202090411696e-02
3.700000000000000178e+00 1.577791528927772746e-01 -5.578886528900622865e-02 4.589266729679902096e-02 6.419769647659388789e-02 6.078191768884842056e-02 5.100169340778269722e-02 5.811576554272614159e-02 5.870295400690692111e-02 6.275175977159135055e-02
3.800000000000000266e+00 1.629811030490091184e-01 6.875710821958327945e-02 -1.438494002030839269e-03 5.821177698006442525e-02 2.190105419655798136e-02 2.990020359494009392e-02 3.227208239525966582e-02 3.015506506709226750e-02 3.111299174783323240e-02
3.900000000000000355e+00 7.171535670502422743e-02 5.496738987488316089e-03 1.176236087674855692e-02 -2.429371067841880685e-02 -4.477015003771359081e-03 -1.794538082693108473e-04 -2.371349668421751569e-03 -4.092591091612991956e-03 -2.311827105146253055e-03
4.000000000000000000e+00 1.611391589205558861e-02 -1.379736340195884814e-03 -4.493820082799814680e-02 -4.448325968177668788e-02 -2.883753565569403821e-02 -3.889168741261975898e-02 -3.366996350681977779e-02 -3.547304411064532842e-02 -3.715466349378793165e-02
4.100000000000000533e+00 -8.624140296894970692e-02 -4.958494922542429351e-02 -1.090050631753615995e-01 -6.457959322925356516e-02 -7.704855669446601663e-02 -7.498850875050083742e-02 -7.557656405251340914e-02 -7.418050548625025609e-02 -7.575470641102476088e-02
4.200000000000000178e+00 -1.861628819461456641e-01 -8.505642542940590467e-02 -1.511395550538686683e-01 -1.047072801570493872e-01 -1.058552268081821429e-01 -1.241400865679583992e-01 -1.102593067888505279e-01 -1.173552064684179469e-01 -1.133932785036902424e-01
4.299999999999999822e+00 -1.629820349860462703e-01 -2.385872395552174896e-01 -1.677827991430865806e-01 -1.354777243713819745e-01 -1.618477871700661208e-01 -1.511710818603897721e-01 -1.572175871473598385e-01 -1.544104490857447776e-01 -1.565654475772255971e-01
4.400000000000000355e+00 -1.573988314624050200e-01 -1.915468317888352756e-01 -2.081713712487535950e-01 -1.898590932359546790e-01 -2.074942051232516460e-01 -1.993091786047331559e-01 -1.956895821350946585e-01 -1.960829485557241125e-01 -1.997643851247126179e-01
4.500000000000000000e+00 -6.760385815586633651e-02 -2.387046162435788599e-01 -2.419458320421022657e-01 -2.654605110660296918e-01 -2.517368357844689264e-01 -2.350477490841046957e-01 -2.419887621272554801e-01 -2.435845995668066144e-01 -2.447015722561884932e-01
4.600000000000000533e+00 -6.884481244698900659e-02 -2.472093060564637124e-01 -2.367313174672076026e-01 -2.628495545860676796e-01 -2.874676949837176587e-01 -2.885575854463291456e-01 -2.867288241099528179e-01 -2.873983042138804067e-01 -2.902614156585145433e-01
4.700000000000000178e+00 -3.717148894446563601e-01 -2.813748697287785649e-01 -3.828921648856505322e-01 -3.329452507616684209e-01 -3.332886680228430709e-01 -3.406600464362704028e-01 -3.347683638584669219e-01 -3.372338815606582552e-01 -3.367303122269972304e-01
4.800000000000000711e+00 -4.552254377644156524e-01 -4.892730671245142382e-01 -3.657854815797813575e-01 -3.924828494893884412e-01 -3.608015810801206702e-01 -3.917658221516067130e-01 -3.812209396225843538e-01 -3.792984213600188448e-01 -3.806669388507984420e-01
4.900000000000000355e+00 -4.032545906883837072e-01 -4.128598984652369630e-01 -4.061792332896470015e-01 -4.238448075779391311e-01 -4.251043968479396584e-01 -4.357953562684738213e-01 -4.285512590021137158e-01 -4.252257039271908901e-01 -4.285566705696785550e-01
5.000000000000000000e+00 -4.505884049390365131e-01 -4.780776766466262040e-01 -4.917147340528255084e-01 -4.876383247909438778e-01 -4.818828765537167547e-01 -4.806044240126522982e-01 -4.771011168505570610e-01 -4.774035347544912655e-01 -4.763573696438205274e-01
5.100000000000000533e+00 -5.022549202613150188e-01 -5.053959237161319562e-01 -4.902284848654481220e-01 -4.971939337873386711e-01 -5.126423653765198596e-01 -5.282737363863572178e-01 -5.281799093086790853e-01 -5.182015044675480908e-01 -5.224899680493408916e-01
5.200000000000000178e+00 -6.805250556366184700e-01 -6.548058052976228893e-01 -5.710703894121961222e-01 -5.405410137772698187e-01 -5.643536303333528403e-01 -5.684960843015519627e-01 -5.686497662768997818e-01 -5.693161882860320322e-01 -5.692848879174498000e-01
5.300000000000000711e+00 -5.207407892780707703e-01 -6.627659507115950532e-01 -6.413933367833859478e-01 -6.156988803180707404e-01 -6.106989381186060939e-01 -6.093460299414448222e-01 -6.148564312738706850e-01 -6.174457858531723353e-01 -6.133507429006490597e-01
5.400000000000000355e+00 -7.802435124729439897e-01 -6.816854330011651308e-01 -6.145436242054775899e-01 -6.581814770472647069e-01 -6.510397701010138816e-01 -6.638175871092244495e-01 -6.556589899978805258e-01 -6.596636454764502888e-01 -6.560542291243676161e-01
5.500000000000000000e+00 -6.520202964707535465e-01 -7.506881749491511879e-01 -7.629930654541993151e-01 -7.125147176447065300e-01 -7.034041290160009119e-01 -7.051503105884500133e-01 -6.957664946031719699e-01 -7.023606834175317726e-01 -7.017248928990861279e-01
5.600000000000000533e+00 -6.773163344518123852e-01 -7.935116578214008731e-01 -7.569280581196589086e-01 -7.391903430789196205e-01 -7.473369301349179761e-01 -7.404795991228799723e-01 -7.401892381707957380e-01 -7.430226720876569324e-01 -7.433899206491610956e-01
5.700000000000000178e+00 -6.905552988111687274e-01 -8.046724629514420135e-01 -8.048533416355233561e-01 -7.893612271449381712e-01 -7.748759807666741883e-01 -7.788611738649947602e-01 -7.734979493031732822e-01 -7.807329045405999590e-01 -7.802316385069993920e-01
5.800000000000000711e+00 -7.802847446889783489e-01 -8.374831631482243521e-01 -7.855614214575658005e-01 -8.202387201487653101e-01 -8.209595369323668956e-01 -8.215424798486242741e-01 -8.188453814502746342e-01 -8.173508629365572320e-01 -8.180451203963099438e-01
5.900000000000000355e+00 -7.517068555377636185e-01 -8.387358414703481868e-01 -8.375230254366493599e-01 -8.486218506796241456e-01 -8.660286550472225953e-01 -8.595280607046495991e-01 -8.486903749778187400e-01 -8.521074543170219506e-01 -8.523050968691281426e-01
6.000000000000000000e+00 -7.968144617989769696e-01 -9.439442371762686301e-01 -8.756152561314050065e-01 -9.065226993900088459e-01 -8.880186749249191491e-01 -8.817329121659320812e-01 -8.840399730109469445e-01 -8.813197764768484488e-01 -8.842080807236667450e-01
6.100000000000000533e+00 -9.235317489186866124e-01 -9.087520555681034562e-01 -9.239481090711150202e-01 -9.160607338767380314e-01 -9.062688820266036061e-01 -9.078875611107267707e-01 -9.217847153629477042e-01 -9.151434768623379901e-01 -9.131851186142522225e-01
6.200000000000000178e+00 -7.847745487391265540e-01 -9.580613089549533390e-01 -9.492148619321569836e-01 -9.324755353556541948e-01 -9.443552684229340466e-01 -9.425348838445465338e-01 -9.376186267986021949e-01 -9.443242246684151464e-01 -9.414610145549591191e-01
6.300000000000000711e+00 -1.098660186038494135e+00 -1.125012951267163164e+00 -9.600161617136456771e-01 -9.720050032654954375e-01 -9.524153969181278212e-01 -9.658639956511125835e-01 -9.714956121728621774e-01 -9.673317959248164399e-01 -9.658526337481527779e-01
6.400000000000000355e+00 -8.300389037611779486e-01 -1.067619591781052701e+00 -1.025712788635211536e+00 -9.719299878038930585e-01 -1.002614735336762042e+00 -9.814686186287717717e-01 -9.841477896386962021e-01 -9.885884129179559610e-01 -9.872012833186577518e-01
6.500000000000000000e+00 -1.143270016272760703e+00 -9.699532419516764259e-01 -1.003010018457734409e+00 -1.013551690884902046e+00 -1.001639822110370615e+00 -1.006559593351213699e+00 -1.002929253251304553e+00 -1.006647194514126653e+00 -1.004161595187218037e+00
6.600000000000000533e+00 -1.014327119484215833e+00 -1.095837732655496888e+00 -9.920511296051401917e-01 -1.020024262370903934e+00 -1.038469808195604083e+00 -1.022055575777305325e+00 -1.026607701074502499e+00 -1.022339683740536520e+00 -1.021325335790656430e+00
6.700000000000000178e+00 -9.998020930243790572e-01 -9.611611153958237175e-01 -1.024629901592599257e+00 -1.044010564790546880e+00 -1.046768167735550259e+00 -1.042717427041062850e+00 -1.034123439894873764e+00 -1.030552499351261364e+00 -1.031181075767699351e+00
6.800000000000000711e+00 -8.522439810672635119e-01 -1.032793867586345282e+00 -1.068975176327208398e+00 -1.025751332932536064e+00 -1.040950772630556909e+00 -1.036736184030965902e+00 -1.046961095155884758e+00 -1.040424117145931859e+00 -1.042283805287798737e+00
6.900000000000000355e+00 -9.318090549495946506e-01 -1.069916533798330738e+00 -1.081954699809119180e+00 -1.049514604505608961e+00 -1.040996294355482910e+00 -1.044917935545015997e+00 -1.048507925853502609e+00 -1.050371539144899558e+00 -1.047590272461636607e+00
7.000000000000000000e+00 -1.099605512380402494e+00 -9.983102018097140817e-01 -1.002996879776899997e+00 -1.061112084187061821e+00 -1.059786714074404390e+00 -1.060097688882229772e+00 -1.053422507039522227e+00 -1.052413885682210282e+00 -1.052207692151656770e+00
7.100000000000000533e+00 -8.975917927851166933e-01 -1.136521293736057370e+00 -1.083281044255864467e+00 -1.058197043085505218e+00 -1.049815071248054510e+00 -1.053014664330064187e+00 -1.053615392617360591e+00 -1.056012396615930715e+00 -1.053926843998466811e+00
7.200000000000000178e+00 -1.102283400282561665e+00 -1.068961238141518333e+00 -1.042413636623840345e+00 -1.077000222039735666e+00 -1.050971172495987815e+00 -1.052762719378104173e+00 -1.050296632125370611e+00 -1.048063552592172210e+00 -1.048132907011619874e+00
7.300000000000000711e+00 -1.205585397502508593e+00 -1.094842675533258314e+00 -1.042162963227316164e+00 -1.053807725049979327e+00 -1.047331284286943109e+00 -1.047353642913861682e+00 -1.044982757497247672e+00 -1.048029035617193294e+00 -1.046678797438915121e+00
7.400000000000000355e+00 -1.022419023456882181e+00 -1.036764613375045219e+00 -1.062870944271636642e+00 -1.029343367160726386e+00 -1.032532358306499365e+00 -1.040117840717625919e+00 -1.042118073633449660e+00 -1.038558490097964970e+00 -1.039488396629474343e+00
7.500000000000000000e+00 -7.765233510119361471e-01 -1.092152756360663668e+00 -1.057879047260255501e+00 -1.040102525854160520e+00 -1.041620459840749024e+00 -1.028168170788148705e+00 -1.033087423148231210e+00 -1.027923521205556190e+00 -1.029239323474275603e+00
7.600000000000000533e+00 -1.155447796845707309e+00 -1.059139936348780120e+00 -1.031420353025347403e+00 -1.010748661924893321e+00 -1.007082561251049668e+00 -1.004561528477313948e+00 -1.018341051228752514e+00 -1.015901282705340636e+00 -1.019321279140406933e+00
7.700000000000000178e+00 -1.018157684368518057e+00 -1.043074236048182835e+00 -1.060050126751029387e+00 -1.004137845215945957e+00 -1.014962540114087819e+00 -1.008896308152086752e+00 -1.005442754834589891e+00 -1.006682801599519506e+00 -1.003099228680321753e+00
7.800000000000000711e+00 -8.704811535880471185e-01 -9.461078171468348952e-01 -1.029485346203625085e+00 -9.863080074045500467e-01 -9.866454621610929454e-01 -9.887365566443483411e-01 -9.898942434165799442e-01 -9.923718837153840955e-01 -9.912225307692913434e-01
7.900000000000000355e+00 -9.519259656950468385e-01 -9.199288436637150790e-01 -9.773313999404447117e-01 -9.782097576250309290e-01 -9.783129414579919692e-01 -9.720984951035110955e-01 -9.801907989716670544e-01 -9.753451231311532910e-01 -9.758794989527419528e-01
8.000000000000000000e+00 -8.961648832635394912e-01 -1.015105314025331218e+00 -9.430294492065414147e-01 -9.631244805335965609e-01 -9.486047600780955769e-01 -9.566515169719380651e-01 -9.556474462627903010e-01 -9.567673055676895189e-01 -9.604412838779625705e-01
8.099999999999999645e+00 -1.147698522527056841e+00 -9.744527405588001567e-01 -9.710350286325246660e-01 -9.746663920957442384e-01 -9.322165563063246063e-01 -9.427073811712349816e-01 -9.443104518586623586e-01 -9.418214525522172753e-01 -9.422278381747730691e-01
8.200000000000001066e+00 -7.081702503830554774e-01 -8.773908266895437125e-01 -9.209261718440016065e-01 -9.434628566013906203e-01 -9.124691438549304978e-01 -9.290272167019342220e-01 -9.264524113614410750e-01 -9.233576671868090058e-01 -9.234544525551469096e-01
8.300000000000000711e+00 -9.810445451090645808e-01 -8.303275045087326056e-01 -9.508799279470565580e-01 -9.228244790278792298e-01 -9.246785700268187469e-01 -9.006807102148935984e-01 -9.043528917001484313e-01 -9.060282285390596213e-01 -9.050831851668111883e-01
8.400000000000000355e+00 -8.145994622098805538e-01 -8.971699337575563815e-01 -8.762452520470843664e-01 -8.752976467893452961e-01 -8.750231572500749566e-01 -8.895996774897844128e-01 -8.858277133954463034e-01 -8.859740878746235060e-01 -8.871158177602915806e-01
8.500000000000000000e+00 -6.875736532586740335e-01 -8.897075875488874575e-01 -8.310235413553072048e-01 -8.393356544949953646e-01 -8.796272502537175741e-01 -8.621207105062175247e-01 -8.676006199098561522e-01 -8.696776082239000560e-01 -8.692430442569258897e-01
8.599999999999999645e+00 -1.015187286819964729e+00 -8.726685398557161299e-01 -8.405370838839988368e-01 -8.705506140688723526e-01 -8.585070747819435466e-01 -8.521919298051288116e-01 -8.537361371318810122e-01 -8.529171124063015252e-01 -8.520144930146280604e-01
8.700000000000001066e+00 -6.987551707732471140e-01 -8.364920000058736482e-01 -8.519245883281113541e-01 -8.561626861236386610e-01 -8.408211940111092186e-01 -8.354995665652421577e-01 -8.361884199164324460e-01 -8.349255394428819477e-01 -8.344964167445722003e-01
8.800000000000000711e+00 -9.461350563499608679e-01 -7.680068074793202637e-01 -8.236291500984195268e-01 -8.185681219722749091e-01 -8.194282891975923633e-01 -8.121011615303652675e-01 -8.176047028515700532e-01 -8.188856474645951344e-01 -8.200894368931068712e-01
8.900000000000000355e+00 -7.578979654580679792e-01 -8.326564631681909745e-01 -8.033590914265872351e-01 -8.152780292743053714e-01 -8.030404566024681445e-01 -8.088070596456223837e-01 -8.100693062029490354e-01 -8.061163305441705340e-01 -8.045754254338882694e-01
9.000000000000000000e+00 -8.623455280704259707e-01 -7.769811893276838966e-01 -8.405490738821103092e-01 -7.562967391562209762e-01 -8.154273913017139330e-01 -7.845693303213870928e-01 -7.963098869494460441e-01 -7.904154452630812733e-01 -7.934254994908537251e-01
9.099999999999999645e+00 -9.074290692651212353e-01 -8.046077607183232949e-01 -8.007821629046589784e-01 -7.806260079915073868e-01 -7.694597989513471958e-01 -7.913096536111426937e-01 -7.807450566325941921e-01 -7.838001027729123438e-01 -7.821123890267130951e-01
9.200000000000001066e+00 -7.810493548308415912e-01 -7.904118948905788367e-01 -7.894493274167722063e-01 -7.511963588057956054e-01 -7.861505700628449445e-01 -7.724323274570155107e-01 -7.739538239957793886e-01 -7.721596449513741245e-01 -7.732304753446810341e-01
9.300000000000000711e+00 -8.229432183062300732e-01 -6.811710680557426789e-01 -8.181084323871457009e-01 -7.879630500495915513e-01 -7.555573164688701437e-01 -7.620460380103282194e-01 -7.613688153729248898e-01 -7.631914853371914997e-01 -7.642441128481343160e-01
9.400000000000000355e+00 -9.408288144329708391e-01 -7.777400163740256778e-01 -7.435548798073953192e-01 -7.677359896335100853e-01 -7.484280580913494907e-01 -7.638801726845744211e-01 -7.618326601807042797e-01 -7.609883110325135203e-01 -7.605823242844755860e-01
9.500000000000000000e+00 -6.495452174209760399e-01 -7.193085384100946778e-01 -7.758839821451688490e-01 -7.479355928720577973e-01 -7.575891987319894882e-01 -7.564570147320479609e-01 -7.616266334323268383e-01 -7.571821548447386085e-01 -7.584292505491220249e-01
9.600000000000001421e+00 -6.922605025442358784e-01 -7.566908650243304724e-01 -7.727703475089479079e-01 -7.413531953900942550e-01 -7.629911478986656226e-01 -7.593214675173735051e-01 -7.637469582281358749e-01 -7.609760420773429290e-01 -7.589624751745748243e-01
9.700000000000001066e+00 -6.417479712237375011e-01 -8.682785106552393106e-01 -7.479973700780709889e-01 -7.829454354209307576e-01 -7.753037830545024267e-01 -7.487616666724301595e-01 -7.581467079536212683e-01 -7.590282095262521622e-01 -7.597997826503460894e-01
9.800000000000000711e+00 -7.495064130992714624e-01 -7.568247303126944825e-01 -7.784742310616039607e-01 -7.761024146341080066e-01 -7.651264073720926984e-01 -7.655356016404285535e-01 -7.611149434931386848e-01 -7.630935722736267302e-01 -7.642077549798599323e-01
9.900000000000000355e+00 -8.489408157657123422e-01 -7.850335405032560221e-01 -7.688207717921428097e-01 -7.706589770337917145e-01 -7.678287532460235099e-01 -7.732728011470900720e-01 -7.745633993179281696e-01 -7.754753875962921983e-01 -7.730057100576658291e-01
1.000000000000000000e+01 -6.226511190530292783e-01 -8.591770749230077664e-01 -7.908540403466942648e-01 -7.895144180229201059e-01 -7.809725907504297959e-01 -7.745005294118763040e-01 -7.781226537977777857e-01 -7.841562479454392554e-01 -7.826236739830656486e-01
